PageLink,ThumbnailLink,ArtistName,ArtistForwardName,ArtistLink,Role,Title,Created,Medium,Credit,CreditLink,Accession,OnView,FullResImage
https://www.nga.gov/content/ngaweb/collection/art-object-page.50412.html,"https://media.nga.gov/iiif/670d001b-e601-4100-a5fe-04ec70fbf1f0/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,"Seneca Chief, Red Jacket, with Two Warriors",1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.104,Not on View,https://media.nga.gov/iiif/670d001b-e601-4100-a5fe-04ec70fbf1f0/full/full/0/default.jpg?attachment_filename=seneca_chief%2C_red_jacket%2C_with_two_warriors_1965.16.104.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50358.html,"https://media.nga.gov/iiif/8d8d87d8-0571-45be-a4f6-566d19fe07c9/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Sham Fight of the Camanchees,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.50,Not on View,https://media.nga.gov/iiif/8d8d87d8-0571-45be-a4f6-566d19fe07c9/full/full/0/default.jpg?attachment_filename=sham_fight_of_the_camanchees_1965.16.50.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50431.html,"https://media.nga.gov/iiif/c7456f86-1bc6-44ea-b057-e3cd6848d495/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Shawano Indians,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.123,Not on View,https://media.nga.gov/iiif/c7456f86-1bc6-44ea-b057-e3cd6848d495/full/full/0/default.jpg?attachment_filename=shawano_indians_1965.16.123.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50310.html,"https://media.nga.gov/iiif/6d1d705d-cfac-41a9-bb14-6cb013051cee/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,"A Sioux Chief, His Daughter, and a Warrior",1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.2,Not on View,https://media.nga.gov/iiif/6d1d705d-cfac-41a9-bb14-6cb013051cee/full/full/0/default.jpg?attachment_filename=a_sioux_chief%2C_his_daughter%2C_and_a_warrior_1965.16.2.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50311.html,"https://media.nga.gov/iiif/4483a49a-e043-46e7-9a3a-982050e121cc/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,The Sioux Chief with Several Indians,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.3,Not on View,https://media.nga.gov/iiif/4483a49a-e043-46e7-9a3a-982050e121cc/full/full/0/default.jpg?attachment_filename=the_sioux_chief_with_several_indians_1965.16.3.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50320.html,"https://media.nga.gov/iiif/8420b244-3620-4745-b3cf-e2bb5b9d71b9/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,A Sioux Village,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.12,Not on View,https://media.nga.gov/iiif/8420b244-3620-4745-b3cf-e2bb5b9d71b9/full/full/0/default.jpg?attachment_filename=a_sioux_village_1965.16.12.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50322.html,"https://media.nga.gov/iiif/01852133-3a3d-4327-8a54-95341f53cff6/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Sioux Village - Lac du Cygne,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.14,Not on View,https://media.nga.gov/iiif/01852133-3a3d-4327-8a54-95341f53cff6/full/full/0/default.jpg?attachment_filename=sioux_village_-_lac_du_cygne_1965.16.14.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50323.html,"https://media.nga.gov/iiif/fc84c850-072b-46e1-b543-633b15be42a0/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,A Sioux War Party,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.15,Not on View,https://media.nga.gov/iiif/fc84c850-072b-46e1-b543-633b15be42a0/full/full/0/default.jpg?attachment_filename=a_sioux_war_party_1965.16.15.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50439.html,"https://media.nga.gov/iiif/ce9bbbbe-adc3-4cde-94e1-7c74a61e95e5/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Slaves' Dance - Saukie,1861,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.131,Not on View,https://media.nga.gov/iiif/ce9bbbbe-adc3-4cde-94e1-7c74a61e95e5/full/full/0/default.jpg?attachment_filename=slaves%27_dance_-_saukie_1965.16.131.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50349.html,"https://media.nga.gov/iiif/d8d229e4-0046-41bc-8afb-2ce21d4f7e3c/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,A Small Cheyenne Village,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.41,Not on View,
https://www.nga.gov/content/ngaweb/collection/art-object-page.50444.html,"https://media.nga.gov/iiif/76b5ac60-2efc-4aae-9789-f75420dfb16a/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Snow Shoe Dance - Ojibbeway,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.136,Not on View,https://media.nga.gov/iiif/76b5ac60-2efc-4aae-9789-f75420dfb16a/full/full/0/default.jpg?attachment_filename=snow_shoe_dance_-_ojibbeway_1965.16.136.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.12198.html,"https://media.nga.gov/iiif/4133ddae-6de0-4e9f-8ded-a43b2ac6c8c1/full/!384,384/0/default.jpg",James McNeill Whistler,James McNeill Whistler,https://www.nga.gov/content/ngaweb/collection/artist-info.1974.html,,"Symphony in White, No. 1: The White Girl","1861-1863, 1872",oil on canvas,Harris Whittemore Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Harris%20Whittemore%20Collection,1943.6.2,"On View : West Building, Main Floor — Gallery 69",https://media.nga.gov/iiif/4133ddae-6de0-4e9f-8ded-a43b2ac6c8c1/full/full/0/default.jpg?attachment_filename=symphony_in_white%2C_no._1__the_white_girl_1943.6.2.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50363.html,"https://media.nga.gov/iiif/189dbf8b-cfe4-4c82-98e7-720167d0ea0a/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Tawahquena Village,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.55,Not on View,https://media.nga.gov/iiif/189dbf8b-cfe4-4c82-98e7-720167d0ea0a/full/full/0/default.jpg?attachment_filename=tawahquena_village_1965.16.55.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50435.html,"https://media.nga.gov/iiif/6f682203-5491-4471-a799-b6b2f32e4b2f/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,"Three Celebrated Ball Players - Choctaw, Sioux and Ojibbeway",1861,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.127,Not on View,https://media.nga.gov/iiif/6f682203-5491-4471-a799-b6b2f32e4b2f/full/full/0/default.jpg?attachment_filename=three_celebrated_ball_players_-_choctaw%2C_sioux_and_ojibbeway_1965.16.127.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50345.html,"https://media.nga.gov/iiif/72a07618-7016-49fd-86bd-46792835b842/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Three Cheyenne Warriors,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.37,Not on View,https://media.nga.gov/iiif/72a07618-7016-49fd-86bd-46792835b842/full/full/0/default.jpg?attachment_filename=three_cheyenne_warriors_1965.16.37.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50423.html,"https://media.nga.gov/iiif/11f46058-971d-47fe-9e0f-763722f5027d/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Three Creek Indians,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.115,Not on View,https://media.nga.gov/iiif/11f46058-971d-47fe-9e0f-763722f5027d/full/full/0/default.jpg?attachment_filename=three_creek_indians_1965.16.115.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50422.html,"https://media.nga.gov/iiif/3c1508e9-9540-4ee5-8b74-53d15ac8be27/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Three Delaware Indians,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.114,Not on View,https://media.nga.gov/iiif/3c1508e9-9540-4ee5-8b74-53d15ac8be27/full/full/0/default.jpg?attachment_filename=three_delaware_indians_1965.16.114.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50309.html,"https://media.nga.gov/iiif/bbeecc0b-902f-4cf8-99a7-c204d32a6c64/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Three Distinguished Warriors of the Sioux Tribe,1861,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.1,Not on View,https://media.nga.gov/iiif/bbeecc0b-902f-4cf8-99a7-c204d32a6c64/full/full/0/default.jpg?attachment_filename=three_distinguished_warriors_of_the_sioux_tribe_1965.16.1.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50396.html,"https://media.nga.gov/iiif/3e11c2b5-d94c-4da9-a5d4-823fa1f9e885/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Three Iowa Indians,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.88,Not on View,https://media.nga.gov/iiif/3e11c2b5-d94c-4da9-a5d4-823fa1f9e885/full/full/0/default.jpg?attachment_filename=three_iowa_indians_1965.16.88.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50397.html,"https://media.nga.gov/iiif/b770e346-36b9-4093-bcba-2aa5134ec3bb/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Three Iroquois Indians,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.89,Not on View,https://media.nga.gov/iiif/b770e346-36b9-4093-bcba-2aa5134ec3bb/full/full/0/default.jpg?attachment_filename=three_iroquois_indians_1965.16.89.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50381.html,"https://media.nga.gov/iiif/aa795815-e47a-472d-b593-2677bae93fa3/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Three Mandan Warriors Armed for War,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.73,Not on View,https://media.nga.gov/iiif/aa795815-e47a-472d-b593-2677bae93fa3/full/full/0/default.jpg?attachment_filename=three_mandan_warriors_armed_for_war_1965.16.73.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50433.html,"https://media.nga.gov/iiif/084450ec-ad00-4c87-8509-66df3dce8cb2/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Three Micmac Indians,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.125,Not on View,https://media.nga.gov/iiif/084450ec-ad00-4c87-8509-66df3dce8cb2/full/full/0/default.jpg?attachment_filename=three_micmac_indians_1965.16.125.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50385.html,"https://media.nga.gov/iiif/21116a60-8a08-4c39-bc66-9382576dde88/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Three Minatarree Indians,1861,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.77,Not on View,https://media.nga.gov/iiif/21116a60-8a08-4c39-bc66-9382576dde88/full/full/0/default.jpg?attachment_filename=three_minatarree_indians_1965.16.77.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50452.html,"https://media.nga.gov/iiif/34aa0a0e-6f59-4804-a3a0-881346daaac2/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Three Navaho Indians,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.144,Not on View,https://media.nga.gov/iiif/34aa0a0e-6f59-4804-a3a0-881346daaac2/full/full/0/default.jpg?attachment_filename=three_navaho_indians_1965.16.144.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50417.html,"https://media.nga.gov/iiif/72dffd8d-2b41-47d5-a2b9-20e810fde5cb/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Three Peoria Indians,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.109,Not on View,https://media.nga.gov/iiif/72dffd8d-2b41-47d5-a2b9-20e810fde5cb/full/full/0/default.jpg?attachment_filename=three_peoria_indians_1965.16.109.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50410.html,"https://media.nga.gov/iiif/800b6ecd-07d9-4674-8981-1c838614d257/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Three Piankeshaw Indians,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.102,Not on View,https://media.nga.gov/iiif/800b6ecd-07d9-4674-8981-1c838614d257/full/full/0/default.jpg?attachment_filename=three_piankeshaw_indians_1965.16.102.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50430.html,"https://media.nga.gov/iiif/42404406-6796-4738-a421-6cd5cc7bfde4/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Three Potowotomie Indians,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.122,Not on View,https://media.nga.gov/iiif/42404406-6796-4738-a421-6cd5cc7bfde4/full/full/0/default.jpg?attachment_filename=three_potowotomie_indians_1965.16.122.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50398.html,"https://media.nga.gov/iiif/3149ff49-068e-4fef-b5c0-c30d0c65ee26/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Three Riccarree Indians,1861,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.90,Not on View,https://media.nga.gov/iiif/3149ff49-068e-4fef-b5c0-c30d0c65ee26/full/full/0/default.jpg?attachment_filename=three_riccarree_indians_1965.16.90.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50365.html,"https://media.nga.gov/iiif/5a6b8044-6f5d-4bee-a82f-7a75f22be473/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Three Shoshonee Warriors,1861,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.57,Not on View,https://media.nga.gov/iiif/5a6b8044-6f5d-4bee-a82f-7a75f22be473/full/full/0/default.jpg?attachment_filename=three_shoshonee_warriors_1965.16.57.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50366.html,"https://media.nga.gov/iiif/ec0b5339-1e45-4085-b5e3-c50d10d21ad4/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Three Shoshonee Warriors Armed for War,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.58,Not on View,https://media.nga.gov/iiif/ec0b5339-1e45-4085-b5e3-c50d10d21ad4/full/full/0/default.jpg?attachment_filename=three_shoshonee_warriors_armed_for_war_1965.16.58.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50339.html,"https://media.nga.gov/iiif/1be57a0b-62a8-4235-9fb0-600898cdf274/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Two Arapaho Warriors and a Woman,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.31,Not on View,https://media.nga.gov/iiif/1be57a0b-62a8-4235-9fb0-600898cdf274/full/full/0/default.jpg?attachment_filename=two_arapaho_warriors_and_a_woman_1965.16.31.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50335.html,"https://media.nga.gov/iiif/ee7d4e8d-2321-43cf-b860-98f32bb331b7/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Two Blackfoot Warriors and a Woman,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.27,Not on View,https://media.nga.gov/iiif/ee7d4e8d-2321-43cf-b860-98f32bb331b7/full/full/0/default.jpg?attachment_filename=two_blackfoot_warriors_and_a_woman_1965.16.27.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50428.html,"https://media.nga.gov/iiif/68734012-935b-4be9-9ece-69dcb4561583/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Two Cherokee Chiefs,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.120,Not on View,https://media.nga.gov/iiif/68734012-935b-4be9-9ece-69dcb4561583/full/full/0/default.jpg?attachment_filename=two_cherokee_chiefs_1965.16.120.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50424.html,"https://media.nga.gov/iiif/095da846-c1df-4eff-a12c-1f3542ac5dc6/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Two Choctaw Indians,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.116,Not on View,https://media.nga.gov/iiif/095da846-c1df-4eff-a12c-1f3542ac5dc6/full/full/0/default.jpg?attachment_filename=two_choctaw_indians_1965.16.116.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50400.html,"https://media.nga.gov/iiif/51314995-18ce-4b2c-aecf-fe7fa4c82133/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Two Ojibbeway Warriors and a Woman,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.92,Not on View,https://media.nga.gov/iiif/51314995-18ce-4b2c-aecf-fe7fa4c82133/full/full/0/default.jpg?attachment_filename=two_ojibbeway_warriors_and_a_woman_1965.16.92.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50408.html,"https://media.nga.gov/iiif/95016c67-ce35-4459-ae97-781ead08d167/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Two Ottoe Chiefs and a Woman,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.100,Not on View,https://media.nga.gov/iiif/95016c67-ce35-4459-ae97-781ead08d167/full/full/0/default.jpg?attachment_filename=two_ottoe_chiefs_and_a_woman_1965.16.100.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50404.html,"https://media.nga.gov/iiif/ae4ebe90-eed0-47be-bbc3-c4d191ceaf2c/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Two Saukie Chiefs and a Woman,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.96,Not on View,https://media.nga.gov/iiif/ae4ebe90-eed0-47be-bbc3-c4d191ceaf2c/full/full/0/default.jpg?attachment_filename=two_saukie_chiefs_and_a_woman_1965.16.96.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50651.html,"https://media.nga.gov/iiif/d7f45e79-4301-4461-899c-6144145f678b/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,"Two Sioux Chiefs, a Medicine Man, and a Woman with a Child",1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.343,Not on View,https://media.nga.gov/iiif/d7f45e79-4301-4461-899c-6144145f678b/full/full/0/default.jpg?attachment_filename=two_sioux_chiefs%2C_a_medicine_man%2C_and_a_woman_with_a_child_1965.16.343.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50367.html,"https://media.nga.gov/iiif/e7596cd3-f579-43f5-b549-5432f8419691/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Two Unidentified North American Indians,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.59,Not on View,https://media.nga.gov/iiif/e7596cd3-f579-43f5-b549-5432f8419691/full/full/0/default.jpg?attachment_filename=two_unidentified_north_american_indians_1965.16.59.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50425.html,"https://media.nga.gov/iiif/78d57e7c-40ed-4842-9912-fc5228e91e83/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Two Weeah Warriors and a Woman,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.117,Not on View,https://media.nga.gov/iiif/78d57e7c-40ed-4842-9912-fc5228e91e83/full/full/0/default.jpg?attachment_filename=two_weeah_warriors_and_a_woman_1965.16.117.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50650.html,"https://media.nga.gov/iiif/56ec0b7a-f749-4178-8eb0-071c13e73d0f/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,Vapor Bath - Minatarree,1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.342,Not on View,https://media.nga.gov/iiif/56ec0b7a-f749-4178-8eb0-071c13e73d0f/full/full/0/default.jpg?attachment_filename=vapor_bath_-_minatarree_1965.16.342.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50499.html,"https://media.nga.gov/iiif/fd38185b-00f5-4fa9-9d12-426c11e445c6/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,"View in the ""Grand Detour,"" Upper Missouri",1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.191,Not on View,https://media.nga.gov/iiif/fd38185b-00f5-4fa9-9d12-426c11e445c6/full/full/0/default.jpg?attachment_filename=view_in_the__grand_detour%2C__upper_missouri_1965.16.191.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50503.html,"https://media.nga.gov/iiif/c961d3c9-b41b-42b0-b539-45d49b8423a2/full/!384,384/0/default.jpg",George Catlin,George Catlin,https://www.nga.gov/content/ngaweb/collection/artist-info.1113.html,,"View of ""Pike's Tent""",1861/1869,oil on card mounted on paperboard,Paul Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Paul%20Mellon%20Collection,1965.16.195,Not on View,https://media.nga.gov/iiif/c961d3c9-b41b-42b0-b539-45d49b8423a2/full/full/0/default.jpg?attachment_filename=view_of__pike%27s_tent__1965.16.195.jpg
